Type,ID,Profile,Caption,Date,Location,URL,TypeName,MediaCount,Likes,Comments,Video Views,Is Video,Engagement Rate,Hashtags,Mentions,Tagged Users,Followers,Following,Image URL
post,3121233759220492058,enconcept_tothemax,"Congratulations✨ #Dek66 ขอแสดงความยินดีกับ เด็กเอ็นคอนคนเก่งทุกคนนะคะ ดีใจที่ได้เป็นส่วนหนึ่งของการเดินทางครั้งนี้ ขอให้น้องๆ มีความสุขกับคณะที่ใช่ มหาวิทยาลัยที่ชอบ

และอย่าลืมมาเจอกันที่งาน
""Success To The Max” #TCAS66

✅พบปะเพื่อนๆ เพื่อแลก Connection
✅กินอิ่ม ฟิน คุ้ม ร่วมกิจกรรมสนุกกับติวเตอร์
✅รับฟังเทคนิคอังกฤษพิชิตมหาวิทยาลัย

วันอาทิตย์ ที่ 18 มิ.ย. 66
⏰ เวลา 13.30-15.00 น.
📍 ห้อง 8-9 ชั้น 9A ตึก SIAMSCAPE
📌ลงทะเบียน คลิก : https://forms.gle/hg9sBzJPwhhLVC63A

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-06-09 08:41:20,,https://www.instagram.com/p/CtQ2ZEnS2ca,GraphSidecar,10,61,0,,False,0.2683559896177027,#Dek66 #TCAS66 #alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/352178753_1331033634486577_7309177663218415464_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=2sEGizBMh58AX-sFH2H&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAr5oSo6V-I-_kJg3af_A-KvLh2rcl1Kh1fjE619RL4ug&oe=64F397EF&_nc_sid=bc0c2c
post,3121062028641660362,enconcept_tothemax,"คอร์สสุดฮิต สุดใจ กลับมาแล้วววววว‼️
สำหรับคอร์ส “UNLIMITED COMPLETE PACK 6 Months” 💫

โปรเหมาจ่าย 9,900 เรียนได้ทุกคอร์ส ตามระดับชั้น
⏰ นับถอยหลัง 6 เดือนก่อนสอบ พร้อมลุยทุกสนาม เหมาะกับน้อง ๆ ทุกชั้นปี ประถม / ม.ต้น / ม.ปลาย 
คุณพ่อ คุณแม่ หรือน้อง ๆ สามารถเลือกคอร์สเองได้เลย (กว่า 30 คอร์ส)

พี่ๆ ENCONCEPT แนะนำคอร์สให้
 📕ประถมทำเกรด
• Vocab + Reading ประถมปลาย (มูลค่า 5,500.-)
• Grammar + Error ประถมปลาย (มูลค่า 5,500.-)
 📕สอบเข้าม.1 โรงเรียนดัง 
• Memolody Signature ประถมปลาย (มูลค่า 5,500.-)
• สอบเข้า ม.1 โรงเรียนสาธิตฯ และ โรงเรียนดัง อังกฤษ (มูลค่า 5,500.-)
• ตะลุยโจทย์สอบเข้าม.1 โรงเรียนสาธิตฯ และ โรงเรียนดัง อังกฤษ (มูลค่า 3,000.-)
 (รวมมูลค่าคอร์สกว่า 25,000.-)

 📗ม.ต้น ทำเกรด
• Junior Vocab + Reading ม.ต้น (มูลค่า 5,500.-)
• Pack Junior Grammar + Error ม.ต้น (มูลค่า 5,500.-) 
 📗สอบเข้าเตรียมฯ และ ม.4 โรงเรียนดัง
• Pre สอบเข้าเตรียมฯ และม.4 โรงเรียนดัง (มูลค่า 5,500.-) 
• สอบเข้าเตรียมฯ ภาษาอังกฤษ (มูลค่า 7,900.-)
• ตะลุยโจทย์สอบเข้าเตรียมฯ และม.4 โรงเรียนดัง (มูลค่า 5,500.-)
(รวมมูลค่าคอร์สกว่า 29,900.-)

 📘ม.ปลาย ทำเกรด
• Ultimate Vocab + Reading ม.ปลาย (มูลค่า 6,500.-)
• Pack Ultimate Grammar + Error 
ม.ปลาย (มูลค่า 6,500.-) 
📘TCAS พร้อมติดคณะดัง
• TCAS Admission อังกฤษ (TGAT&A-Level) (มูลค่า 8,000.-) 
• ตะลุยโจทย์ TCAS Admission อังกฤษ (ปกติ 5,500.-)
• A-Level อังกฤษ (ปกติ 5,500.- )
(รวมมูลค่าคอร์สกว่า 32,000.-)

จ่าย 9,900 เลือกเรียนได้สูงสุด 5 คอร์ส 
เรียนครบ ได้รับทุกสกิล
✅ ปูพื้นฐาน
✅ เก่ง Vocab
✅ แม่น Grammar 
✅ ทำเกรด 4 
✅ สอบเข้าโรงเรียน-มหา’ลัยดัง
✅ Writing ขั้นเทพ 
✅ สอบชิงทุน 

ขอย้ำว่าโปรนี้ – 30 มิ.ย. 66 เท่านั้น

สนใจคอร์ส & สอบถามเพิ่มเติม ทักแชทเลย💬
—---------------------------
ทดลองเรียน ฟรี‼️
📕ประถม : https://enconcept.com/courses/free-trial/
📗ม.ต้น : https://enconcept.com/courses/free-trial/
📘ม.ปลาย : https://enconcept.com/courses/free-trial/
—---------------------------
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

📌อย่าพลาดโปรดี ๆ แบบนี้ 
กดติดตาม Enconcept E-Academy ไว้เลย

#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-06-09 03:00:08,,https://www.instagram.com/p/CtQPWEDJW3K,GraphSidecar,4,94,0,,False,0.41353218072236153,#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t39.30808-6/351767945_814978516344481_2321510433450985822_n.png?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=cWnrLWd56LsAX_1EJja&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfBBZxpYxvlFR6xjKpiOVGCUprAkHs1cS8f5rk0esjecgg&oe=64F2D186&_nc_sid=bc0c2c
post,3120550753990391568,enconcept_tothemax,เผื่ออนาคต สงสัยจะได้เรียนอังกฤษแบบล้ำแล้วล่ะค่ะน้องๆ 🤣 @enconcept_tothemax,2023-06-08 10:04:20,,https://www.instagram.com/p/CtObGCbLLcQ,GraphImage,1,59,0,,False,0.25955743258105674,,enconcept_tothemax,enconcept_tothemax kruptae krupwaii krupgib kruptan_enconcept,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/352190602_266741095907718_678075673133552542_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=3KfZ_K5gaugAX__sohp&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDyjGTQfMy5nxlIj1AnAiici9c6iKpHyyUcWv1I_W8hfg&oe=64F29E0C&_nc_sid=bc0c2c
post,3120398998620934241,enconcept_tothemax,"เด็กเอ็นคอนตั้งแต่ป.3!! สอบติด #แพทย์จุฬา แล้วสำหรับ ""น้องเป็นต่อ รวิภาส ภาณุเจต"" เร็วๆ นี้รอรับฟังบทสัมภาษณ์พิเศษ แชร์เทคนิค เก่งอังกฤษจนติดหมอ จากน้องเป็นต่อได้เลยค่ะ 

กดกระดิ่งแจ้งเตือนไว้เลย

สนใจทักไลน์เลย Enconcept
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-06-08 05:02:50,,https://www.instagram.com/p/CtN4ltOSRBh,GraphImage,1,39,0,,False,0.1715718622145968,#แพทย์จุฬา #alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t39.30808-6/352488050_164330696615550_3791163962021915945_n.png?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=PUm1JBifHyUAX9mqFvh&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAZl9cc_IIXNj7xzX7WKolUmUYW-0uNLeMVnM2GF_546A&oe=64F2F3E1&_nc_sid=bc0c2c
post,3119793649383491875,enconcept_tothemax,"พี่ๆใจป๋า!! สอบติดแล้วต้องฉลอง สอบได้แล้วต้องได้ของขวัญ✨ เหตุผลที่ไม่ควรพลาด!! ""Success To The Max” #TCAS66

✅พบปะเพื่อนๆ เพื่อแลก Connection
✅กินอิ่ม ฟิน คุ้ม ร่วมกิจกรรมสนุกกับติวเตอร์
✅รับฟังเทคนิคอังกฤษพิชิตมหาวิทยาลัย

🔥แจกคอร์สเรียนฟรี 
ชำระแค่ค่าตำรา!!
•Advanced Vocab & Reading
•Advanced Grammar & Error
•Grammar ระเบิดราก

🔥พิเศษอีกต่อ เมื่อสมัครคอร์สปรับพื้นฐาน เตรียมพร้อมสู่รั้วมหา’ลัย รับส่วนลด  50%
• Pre-Inter ปรับพื้นฐาน
• IELTS ALL-in-One
• Ultimate Writing
และอีกมากมาย
.
วันอาทิตย์ ที่ 18 มิ.ย. 66
⏰ เวลา 13.30-15.00 น.
📍 ห้อง 8-9 ชั้น 9A ตึก SIAMSCAPE
📌ลงทะเบียน คลิก : https://forms.gle/hg9sBzJPwhhLVC63A

สนใจทักไลน์เลย Enconcept
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-06-07 09:00:06,,https://www.instagram.com/p/CtLu8t0Bckj,GraphImage,1,35,0,,False,0.15397474814130482,#TCAS66 #alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t39.30808-6/352266197_985418702633396_3628272255867583775_n.png?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=txy0BvLyoH0AX_QwiDD&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCiu9SxCib6HBZboWrW7HqjR_Km_gqZ589Y14wdevpohg&oe=64F1F691&_nc_sid=bc0c2c
post,3119113200728961764,enconcept_tothemax,"น้องพลอย #ทุนกระทรวงการต่างประเทศ เน้น เศรษฐกิจระหว่างประเทศ
กับความฝันอยากเป็นทูต 🙋💫
---
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838",2023-06-06 10:29:41,,https://www.instagram.com/p/CtJUO4nrnLk,GraphVideo,1,115,0,1210,True,0.5059170296071445,#ทุนกระทรวงการต่างประเทศ,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/352107651_784525073315710_1898754241650870638_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=pcB7H-zGTAMAX-w8seW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDtuufyOuWPbQhDgqzlef6XtQbYJ2AgMkFFXknjNloaVg&oe=64EF5A9F&_nc_sid=bc0c2c
post,3119059803103577784,enconcept_tothemax,"#ณเดชน์ญาญ่า  กำลังจะแต่งงานกันแล้ว💍👰‍♀️🤵‍♂️ มารู้ศัพท์ที่คนไทยมักใช้ผิดกันดีกว่า ฉันแต่งงานกับเขา ใช้ Married with หรือ Married to กันแน่นะ🤔

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Shop online: https://www.selfu.com/
Call Center: 0804343838

#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-06-06 08:44:20,,https://www.instagram.com/p/CtJIF2NMEa4,GraphVideo,1,151,0,13355,True,0.6642910562667722,#ณเดชน์ญาญ่า #alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,,kruptan_enconcept,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/351704718_1468644533963885_6615844889643571213_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=v1lcTVEEu1oAX8mrNUe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCjWbGWqlySfQiJKA_34e4yLNaGdWL0-mN975D_1jevWg&oe=64EF175E&_nc_sid=bc0c2c
post,3119023571505382209,enconcept_tothemax,"เตรียมตัวก่อน เหนื่อยน้อยกว่า
ปล.พี่กะเทย ไม่ได้กล่าว🤣
—---------------------------
ทดลองเรียน ฟรี‼️
📕เน้นทำเกรดประถม : https://enconcept.com/courses/free-trial/
📗เน้นทำเกรด ม.ต้น : https://enconcept.com/courses/free-trial/
📘เน้นทำเกรด ม.ปลาย : https://enconcept.com/courses/free-trial/
—---------------------------
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

📌อย่าพลาดข่าวสารดี ๆ 
กดติดตาม Enconcept E-Academy ไว้เลย",2023-06-06 07:30:06,,https://www.instagram.com/p/CtI_2m5pgNB,GraphImage,1,44,0,,False,0.1935682548062118,,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t39.30808-6/352232141_947233559859193_2865254125997447919_n.png?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=PXUCWwJL0IwAX__tzmG&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfA85WTc_xsG9VhzVlN4qtN7FpRYogVmEph6PQKpqhmIPw&oe=64F1D656&_nc_sid=bc0c2c
post,3118938644837574314,enconcept_tothemax,"📢6.6 Mid Year Sale
ลดเยอะขนาดนี้เลยหรอแมมม๊!! 😱

ปรับพื้นฐานคอร์สเดียวเอาอยู่‼️ ประถม ม.ต้น ม.ปลาย
เก่งเทคนิคครบอังกฤษ ไทย สังคมฯ
แถมฟรี 📚‼️ High Speed ไทย สังคมฯ ม.ต้น ม.ปลาย มูลค่า 1,900.-
(รวบรวมเทคนิคการจำเนื้อหาที่เยอะและยากที่น้องม.ต้น /ม.ปลายต้องเจอ ให้ง่ายด้วย MindMap จาก SociThai)

📔ประถม
• Vocab + Reading ประถมปลาย เพียง 4,500.- (ปกติ 5,500 )
• Grammar + Error ประถมปลาย เพียง 4,500.- (ปกติ 5,500 )

📔ม.ต้น
• Junior Vocab + Reading ม.ต้น เพียง 4,500.- (ปกติ 5,500 )
• Pack Junior Grammar + Error ม.ต้น เพียง 4,500.- (ปกติ 5,500 )

📔ม.ปลาย
• Ultimate Vocab + Reading ม.ปลาย เพียง 5,500.- (ปกติ 6,500 )
• Pack Ultimate Grammar + Error ม.ปลาย เพียง 5,500.- (ปกติ 6,500 )

📔Memolody
• Memolody Signature ประถมปลาย เพียง 4,500.- (ปกติ 5,500 )
• Memolody Signature เพียง 5,500.- (ปกติ 6,500 )
• Memolody Complete เพียง 5,500.- (ปกติ 6,500 )

📔เตรียมสอบประถม
• สอบเข้า ม.1 โรงเรียนสาธิตฯ และ โรงเรียนดัง อังกฤษ เพียง 4,500.- (ปกติ 5,500 )
• ตะลุยโจทย์สอบเข้าม.1 โรงเรียนสาธิตฯ และ โรงเรียนดัง อังกฤษ เพียง 3,500.-

📔เตรียมสอบม.ต้น
• Pre สอบเข้าเตรียมฯ และม.4 โรงเรียนดัง เพียง 4,500.- (ปกติ 5,500 )
• สอบเข้าเตรียมภาษาอังกฤษ 6,900.- (ปกติ 7,900 )
• ตะลุยโจทย์สอบเข้าเตรียมฯ และม.4 โรงเรียนดัง เพียง 4,500.- (ปกติ 5,500 )

📔เตรียมสอบม.ปลาย
• Pre TCAS Admission อังกฤษ เพียง 4,500.- (ปกติ 5,500 )
• TCAS Admission อังกฤษ (TGAT&A-Level) เพียง 7,000.- (ปกติ 8,000 )
• ตะลุยโจทย์ TCAS Admission อังกฤษ เพียง 7,000.- (ปกติ 8,000 )
• A-Level อังกฤษ เพียง 4,500.- (ปกติ 5,500 )
• TGAT1 Insight (TGAT1 การสื่อสารภาษาอังกฤษ) เพียง 4,500.- (ปกติ 5,500 )

ขอย้ำว่าโปรนี้เพียง 6 วันเท่านั้น ‼️
ตั้งแต่วันนี้ – 11 มิ.ย. 66

สนใจคอร์ส & สอบถามเพิ่มเติม ทักแชทเลย💬
—---------------------------
ทดลองเรียน ฟรี‼️
📕ประถม : https://enconcept.com/courses/free-trial/
📗ม.ต้น : https://enconcept.com/courses/free-trial/
📘ม.ปลาย : https://enconcept.com/courses/free-trial/
—---------------------------
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

📌อย่าพลาดโปรดี ๆ แบบนี้
กดติดตาม Enconcept E-Academy ไว้เลย",2023-06-06 04:41:21,,https://www.instagram.com/p/CtIsiwxyCaq,GraphSidecar,10,69,0,,False,0.30355021776428665,,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/351784855_290988056599330_1735099126393066386_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=RVGl3-KOxMIAX8OtiHy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA_q74NOLFyMXhH7bji2VtDkX-98GUEK51vcx6mjs_gDQ&oe=64F23347&_nc_sid=bc0c2c
post,3116852464716384347,enconcept_tothemax,"ทำไมอ่านว่า เดบิวท์ ไม่ใช่ ดีบัท? แล้วมันแปลว่าอะไรกันแน่นะ วงการเกาหลีถึงใช้คำนี้กันเยอะมากเวลาเปิดตัวไอดอล 🤔
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Shop online: https://www.selfu.com/
Call Center: 0804343838

#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #Babymonster #pharita  #chiqita",2023-06-03 07:38:33,,https://www.instagram.com/p/CtBSM2IuIhb,GraphVideo,1,176,0,6626,True,0.7742730192248471,#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #Babymonster #pharita #chiqita,,kruptan_enconcept,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/350659136_1057914178425070_1891521211017759246_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=H3A_l2oHdqUAX8rPtZg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC9D9zntvak2BUrtWRB_fD6eKX33NLJWpcitTAuIZQnkw&oe=64EF2B8E&_nc_sid=bc0c2c
post,3116834643489058748,enconcept_tothemax,"✨Unlimited Pack✨ แพ็คดีที่เด็กเอ็นคอนไว้ใจ! เรียนได้ทุกที่ทุกเวลา รายละเอียดตามนี้เลย

🔹[ Pack 3 Years : 36 เดือน ]🔹#มต้น #มปลาย
🚩 ราคา 5,290*10 เดือน *52,900.-

▪️คุ้ม ครบ เรียน Enconcept ได้ทุกคอร์ส ฟัง พูด อ่าน เขียน (+คอร์สเสริมทักษะ ​SociThai, InterPass, Xchange ที่กำหนด มูลค่าแสนกว่า!!)
▪️ม.ต้นเตรียมสอบม.4 , เตรียมสอบหมอ รอบ1&3 , สอบ TCAS คณะดัง
▪️รับสิทธิ์ส่วนลดแลกซื้อคอร์สเดี่ยว SociThai, InterPass, Xchange 25%
▪️เข้าร่วมกิจกรรม ฟรี!! (Bootcamp / ติวแม่นเวอร์ & ติวเตี๊ยมเตรียม / Final Countdown มูลค่ากว่า 20,000บาท)

✸Service ที่ได้✸
1.Enconcept Coach โค้ชดูแลให้คำปรึกษาการเรียนแบบส่วนตัว
2.ISpeak & IWrite ตรวจ Writing ฝึก Speaking กับพี่ๆฟรี
3.Test Bank รวมคลังข้อสอบให้ทำฟรี
4.Certificate สำหรับใส่พอร์ต
5.งานแนะแนวการศึกษา
*แถมกระเป๋า ""วัยรุ่นเอ็นคอนฯ"" มูลค่า 299 บาท
💥เข้าร่วมกิจกรรมติว #ฟรี ตลอด3ปี มูลค่าสูงสุด 48,000.-

———

🔹[ Pack 1 Year : 12 เดือน ]🔹#มต้น #มปลาย
🚩 6,300*3 เดือน *18,900.-
▪️คุ้ม ครบ เรียนอังกฤษได้ไม่อั้นตลอด ​1 ปี
▪️ม.ต้นเตรียมสอบม.4 เตรียมฯ และ โรงเรียนดัง , ม.ปลายเตรียมสอบหมอ , สอบ TCAS คณะดัง
▪️รับสิทธิ์ส่วนลดแลกซื้อคอร์สเดี่ยว SociThai 25%

✸Service ที่ได้✸
1.Test Bank รวมคลังข้อสอบให้ทำฟรี
2.Certificate สำหรับใส่พอร์ต
3.งานแนะแนวการศึกษา
💥รับสิทธิ์ฟรี! กิจกรรมติวสุดฮิต มูลค่าสูงสุด 5,000.-

———

🔹[ Pack 3 years : 36 เดือน ]🔹#ประถม
🚩 6,300*3 เดือน *18,900.-
▪️คุ้ม ครบ เรียน Enconcept ได้ไม่อั้น มูลค่ากว่า 47,000 บาท
▪️รับสิทธิ์ส่วนลดแลกซื้อคอร์สเดี่ยว SociThai 25%
▪️เข้าร่วมกิจกรรม ฟรี!! โค้งสุดท้ายสอบเข้าม.1 มูลค่า 2,000 บาท

✸Service ที่ได้✸
1.Enconcept Coach โค้ชดูแลให้คำปรึกษาการเรียนแบบส่วนตัว
2.Test Bank รวมคลังข้อสอบให้ทำฟรี
3.Certificate สำหรับใส่พอร์ต
4.งานแนะแนวการศึกษา

———
สนใจทักไลน์เลย Enconcept 
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
#alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์",2023-06-03 07:01:05,,https://www.instagram.com/p/CtBOJg0y--8,GraphSidecar,8,63,0,,False,0.2771545466543487,#มต้น #มปลาย #ฟรี #มต้น #มปลาย #ประถม #alevel66 #tcas66 #dek66 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์,,krupnan,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/350975739_2560867720718241_2494691492636870349_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=6JaTPdpDDWQAX9VrfLY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDphsIawTqAtaBDKn9zxkgq6wYo1H4DG0ia3MEyabaE3g&oe=64F329C0&_nc_sid=bc0c2c
post,3116713375965679961,enconcept_tothemax,"อยากเป็นแอร์แต่ไม่เก่งภาษาอังกฤษ ทำอย่างไนดีน้าาา🙄⁉️
• อ่านอะไรที่เราสนใจเป็นภาษาอังกฤษ 📚
 • ฝึกฟังวิทยุ/เพลง ภาษาอังกฤษ 📻
• ดูหนัง/ซีรีส์ ภาษาอังกฤษ 📺
• แปะกระดาษโน๊ตบนสิ่งของต่าง ๆ เป็นภาษาอังกษ 🔖
 • แช็ตกับเพื่อนต่างชาติ 📤
• ทำลิสต์ต่าง ๆ เป็นภาษาอังกฤษ 📋
📍เรียนปรับพื้นฐานกับ Enconcept , TOEIC Xchange

✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838

#อยากเป็นแอร์ต้องทำยังไง
#TOEIC",2023-06-03 03:00:09,,https://www.instagram.com/p/CtAyk1pJJFZ,GraphSidecar,4,40,0,,False,0.1759711407329198,#อยากเป็นแอร์ต้องทำยังไง #TOEIC,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t39.30808-6/350838597_851171839675885_7530658629459155322_n.png?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Biz5_iPe91wAX9TGNyp&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCxZxqx6m8rxeFA9x8FymbVbDNlz7emzsiw9UHSB9CVqA&oe=64F339F7&_nc_sid=bc0c2c
